# time,x(N),y(E),z(D),psi,xd(N),yd(E),zd(D),psid,xdd(N),ydd(E),zdd(D),psidd
4.350000000000000533e+00,6.720546843327008801e-01,1.340398382169257330e+00,-2.497035079190953688e+00,0.000000000000000000e+00,-8.583638417765440121e-01,4.381397110254394711e-01,-2.061678608540661733e-02,0.000000000000000000e+00,-4.768901529716941812e-01,-5.232367964992069576e-01,1.079145655398973114e-01,0.000000000000000000e+00
4.400000000000000355e+00,6.285606123362132980e-01,1.361641840492549438e+00,-2.497938521555610691e+00,0.000000000000000000e+00,-8.809969817596206010e-01,4.114127489020146800e-01,-1.566845656105753798e-02,0.000000000000000000e+00,-4.286503579253333474e-01,-5.455400427247203421e-01,9.021232565455163110e-02,0.000000000000000000e+00
4.450000000000000178e+00,5.839946032911433882e-01,1.381521834743416832e+00,-2.498616169545047505e+00,0.000000000000000000e+00,-9.012537590049770619e-01,3.836165844486708609e-01,-1.157447529603037283e-02,0.000000000000000000e+00,-3.819021443696370977e-01,-5.659912339364600031e-01,7.377397941516300461e-02,0.000000000000000000e+00
4.500000000000000000e+00,5.384734489625627729e-01,1.399987252051083875e+00,-2.499109080000045946e+00,0.000000000000000000e+00,-9.192183762735273156e-01,3.548457111112369167e-01,-8.266859999996430813e-03,0.000000000000000000e+00,-3.370230885490146933e-01,-5.845179763905633541e-01,5.878655999997461912e-02,0.000000000000000000e+00
4.549999999999999822e+00,4.921092785249503998e-01,1.416991786368555273e+00,-2.499454688639684008e+00,0.000000000000000000e+00,-9.349927221052947157e-01,3.251977364377447444e-01,-5.668996020916178442e-03,0.000000000000000000e+00,-2.943412742700570184e-01,-6.010685133312864137e-01,4.540734297595157981e-02,0.000000000000000000e+00
4.600000000000000533e+00,4.450087406417037039e-01,1.432494067334743715e+00,-2.499686418146259914e+00,0.000000000000000000e+00,-9.486936244633065174e-01,2.947722871661992428e-01,-3.697275410844240440e-03,0.000000000000000000e+00,-2.541243015633786184e-01,-6.156142680757163976e-01,3.375773201202909163e-02,0.000000000000000000e+00
4.650000000000000355e+00,3.972723369095247370e-01,1.446457731160408988e+00,-2.499833376014312769e+00,0.000000000000000000e+00,-9.604495363597426172e-01,2.636697840521877167e-01,-2.263051823781093985e-03,0.000000000000000000e+00,-2.165675542192558034e-01,-6.281525117386299595e-01,2.391673816830760038e-02,0.000000000000000000e+00
4.700000000000000178e+00,3.489939360012302982e-01,1.458851426868163603e+00,-2.499920158468079467e+00,0.000000000000000000e+00,-9.703966159438617289e-01,2.319900801436108884e-01,-1.274931821719706366e-03,0.000000000000000000e+00,-1.817817075899132162e-01,-6.387091580315481520e-01,1.591404259744841343e-02,0.000000000000000000e+00
4.750000000000000000e+00,3.002604997418136246e-01,1.469648750898984391e+00,-2.499966777792995032e+00,0.000000000000000000e+00,-9.786741625977145587e-01,1.998309560878209212e-01,-6.414236718764892466e-04,0.000000000000000000e+00,-1.497794580505735218e-01,-6.473416875698883022e-01,9.722632500022573843e-03,0.000000000000000000e+00
4.800000000000000711e+00,2.511520542979275850e-01,1.478828102773976694e+00,-2.499988731492434280e+00,0.000000000000000000e+00,-9.854193696601937225e-01,1.672864659350005168e-01,-2.739652263891913936e-04,0.000000000000000000e+00,-1.204614555108428769e-01,-6.541422041220920081e-01,5.251000172570004752e-03,0.000000000000000000e+00
4.850000000000000533e+00,2.017419416540360555e-01,1.486372454170247881e+00,-2.499997232775508227e+00,0.000000000000000000e+00,-9.907613534637760289e-01,1.344451267799494365e-01,-9.035298414239366859e-05,0.000000000000000000e+00,-9.360142036770136009e-02,-6.592406252346382223e-01,2.334894986647639576e-03,0.000000000000000000e+00
4.900000000000000355e+00,1.520973885849212781e-01,1.492269023433895336e+00,-2.499999622996817106e+00,0.000000000000000000e+00,-9.948144174441735377e-01,1.013879454623268228e-01,-1.859494212730150527e-05,0.000000000000000000e+00,-6.883042629461016970e-02,-6.628080096671643551e-01,7.286181396623982870e-04,0.000000000000000000e+00
4.950000000000000178e+00,1.022804324238997253e-01,1.496508847210865856e+00,-2.499999987814640612e+00,0.000000000000000000e+00,-9.976705091450290830e-01,6.818627542431626720e-02,-1.210350992759203023e-06,0.000000000000000000e+00,-4.562033025438368833e-02,-6.650600240710485833e-01,9.585001638310793601e-05,0.000000000000000000e+00
5.000000000000000000e+00,5.234924505375161685e-02,1.499086240528643588e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.993908270190956511e-01,3.489949670250107328e-02,0.000000000000000000e+00,0.000000000000000000e+00,-2.326633113500071667e-02,-6.662605513460637674e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.050000000000000711e+00,2.359876586332292515e-03,1.499998143659683647e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.999987624397890240e-01,1.573251057554861604e-03,0.000000000000000000e+00,0.000000000000000000e+00,-1.048834038369907736e-03,-6.666658416265259790e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.100000000000000533e+00,-4.763211372340529770e-02,1.499243536501738916e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.994956910011592033e-01,-3.175474248227019847e-02,0.000000000000000000e+00,0.000000000000000000e+00,2.116982832151346333e-02,-6.663304606674395059e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.150000000000000355e+00,-9.757118436258083172e-02,1.496823257429575005e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.978821716197165959e-01,-6.504745624172054985e-02,0.000000000000000000e+00,0.000000000000000000e+00,4.336497082781370221e-02,-6.652547810798110639e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.200000000000000178e+00,-1.474018526125027428e-01,1.492739995393170371e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.951599969287802105e-01,-9.826790174166849523e-02,0.000000000000000000e+00,0.000000000000000000e+00,6.551193449444565886e-02,-6.634399979525201774e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.250000000000000000e+00,-1.970687561904265750e-01,1.486998286930270252e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.913321912868467978e-01,-1.313791707936177167e-01,0.000000000000000000e+00,0.000000000000000000e+00,8.758611386241180186e-02,-6.608881275245644948e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.300000000000000711e+00,-2.465167147575074991e-01,1.479604511126255684e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.864030074175037521e-01,-1.643444765050049994e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.095629843366699996e-01,-6.576020049450025384e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.350000000000000533e+00,-2.956907912246087289e-01,1.470566882526926911e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.803779216846179034e-01,-1.971271941497391433e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.314181294331594196e-01,-6.535852811230785653e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.400000000000000355e+00,-3.445363527878636534e-01,1.459895442012076661e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.732636280080511071e-01,-2.296909018585757689e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.531272679057171793e-01,-6.488424186720340714e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.450000000000000178e+00,-3.929991316261683409e-01,1.447602045639987844e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.650680304266585630e-01,-2.619994210841122273e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.746662807227414849e-01,-6.433786869511056716e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.500000000000000000e+00,-4.410252851931781293e-01,1.433700351475257317e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.558002343168381376e-01,-2.940168567954520862e-01,0.000000000000000000e+00,0.000000000000000000e+00,1.960112378636347241e-01,-6.372001562112253881e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.550000000000000711e+00,-4.885614560368211623e-01,1.418205804414571336e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.454705362763808907e-01,-3.257076373578807749e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.171384249052538407e-01,-6.303136908509205938e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.600000000000000533e+00,-5.355548310798626810e-01,1.401135619027301438e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.340904126848675881e-01,-3.570365540532417503e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.380243693688278428e-01,-6.227269417899117254e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.650000000000000355e+00,-5.819532002956752104e-01,1.382508760429973282e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.216725069533154846e-01,-3.879688001971167699e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.586458667980778836e-01,-6.144483379688769897e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.700000000000000178e+00,-6.277050147140036396e-01,1.362345923215866783e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-9.082306154772444851e-01,-4.184700098093357412e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.789800065395571793e-01,-6.054870769848296197e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.750000000000000000e+00,-6.727594436922965659e-01,1.340669508463152804e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.937796723087685358e-01,-4.485062957948643403e-01,0.000000000000000000e+00,0.000000000000000000e+00,2.990041971965762269e-01,-5.958531148725123572e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.800000000000000711e+00,-7.170664313889696384e-01,1.317503598847110657e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.783357325647404013e-01,-4.780442875926463886e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.186961917284309442e-01,-5.855571550431603045e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.850000000000000533e+00,-7.605767523758555360e-01,1.292873931884078509e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.619159545893856356e-01,-5.070511682505702833e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.380341121670468740e-01,-5.746106363929237570e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.900000000000000355e+00,-8.032420663280627204e-01,1.266807871336859126e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.445385808912393433e-01,-5.354947108853751470e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.569964739235834128e-01,-5.630257205941595622e-01,0.000000000000000000e+00,0.000000000000000000e+00
5.950000000000000178e+00,-8.450149717304732411e-01,1.239334376813355121e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.262229178755700065e-01,-5.633433144869821607e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.755622096579880886e-01,-5.508152785837133747e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.000000000000000000e+00,-8.858490585412154283e-01,1.210483971592206665e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-8.069893143948043690e-01,-5.905660390274769522e-01,0.000000000000000000e+00,0.000000000000000000e+00,3.937106926849845978e-01,-5.379928762632029127e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.050000000000000711e+00,-9.256989597536053882e-01,1.180288708711175083e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-7.868591391407833147e-01,-6.171326398357368515e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.114217598904912343e-01,-5.245727594271889505e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.100000000000000533e+00,-9.645204017992593526e-01,1.148782135355958189e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-7.658547569039720893e-01,-6.430136011995062351e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.286757341330041382e-01,-5.105698379359814298e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.150000000000000355e+00,-1.002270253736399663e+00,1.115999255588986827e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-7.439995037259912181e-01,-6.681801691575997015e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.454534461050664862e-01,-4.959996691506607935e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.200000000000000178e+00,-1.038906575168682123e+00,1.081976491459624601e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-7.213176609730830302e-01,-6.926043834457880077e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.617362556305253385e-01,-4.808784406487220386e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.250000000000000000e+00,-1.074388662841322173e+00,1.046751642538972238e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-6.978344283593147512e-01,-7.162591085608813746e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.775060723739209534e-01,-4.652229522395431860e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.300000000000000711e+00,-1.108677095862746986e+00,1.010363843924229732e+00,-2.500000000000000000e+00,0.000000000000000000e+00,-6.735758959494864140e-01,-7.391180639084979909e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.927453759389986421e-01,-4.490505972996576278e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.350000000000000533e+00,-1.141733779501529211e+00,9.728535227592864931e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-6.485690151728575881e-01,-7.611558530010194001e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.074372353340129704e-01,-4.323793434485717624e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.400000000000000355e+00,-1.173521987509948961e+00,9.342623533198259889e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-6.228415688798839556e-01,-7.823479916732992701e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.215653277821995504e-01,-4.152277125865893037e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.450000000000000178e+00,-1.204006402927156438e+00,8.946332107128649458e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-5.964221404752432232e-01,-8.026709352847709589e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.351139568565139726e-01,-3.976147603168288525e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.500000000000000000e+00,-1.233153157316606574e+00,8.540101232421570820e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-5.693400821614380547e-01,-8.221021048777377160e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.480680699184917737e-01,-3.795600547742919995e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.550000000000000711e+00,-1.260929868394170983e+00,8.124382234923827051e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-5.416254823282551367e-01,-8.406199122627806553e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.604132748418537702e-01,-3.610836548855034245e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.600000000000000533e+00,-1.287305676005120914e+00,7.699636981864788066e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-5.133091321243191674e-01,-8.582037840034139053e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.721358560022758999e-01,-3.422060880828794449e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.650000000000000355e+00,-1.312251276410015599e+00,7.266337368718058798e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-4.844224912478705680e-01,-8.748341842733436957e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.832227895155625008e-01,-3.229483274985803787e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.700000000000000178e+00,-1.335738954841396708e+00,6.824964794921752897e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-4.549976529947835080e-01,-8.904926365609311389e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.936617577072873519e-01,-3.033317686631890053e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.750000000000000000e+00,-1.357742616295123161e+00,6.376009629039733895e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-4.250673086026489078e-01,-9.051617441967487743e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.034411627978324422e-01,-2.833782057350992534e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.800000000000000711e+00,-1.378237814522136340e+00,5.919970663958100676e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-3.946647109305400081e-01,-9.188252096814242265e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.125501397876160770e-01,-2.631098072870267091e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.850000000000000533e+00,-1.397201779188442350e+00,5.457354562722225300e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-3.638236375148150015e-01,-9.314678527922948259e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.209785685281965506e-01,-2.425490916765433436e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.900000000000000355e+00,-1.414613441173143249e+00,4.988675295629872997e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-3.325783530419915146e-01,-9.430756274487621660e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.287170849658414440e-01,-2.217189020279943523e-01,0.000000000000000000e+00,0.000000000000000000e+00
6.950000000000000178e+00,-1.430453455976401500e+00,4.514453569206011152e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-3.009635712804007435e-01,-9.536356373176009260e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.357570915450673210e-01,-2.006423808536004771e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.000000000000000000e+00,-1.444704225211340232e+00,4.035216247693564906e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-2.690144165129043086e-01,-9.631361501408934878e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.420907667605956215e-01,-1.793429443419362057e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.050000000000000711e+00,-1.457349916155994629e+00,3.551495767702891326e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-2.367663845135260792e-01,-9.715666107706630861e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.477110738471086870e-01,-1.578442563423507194e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.100000000000000533e+00,-1.468376479343597163e+00,3.063829546670356896e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-2.042553031113571171e-01,-9.789176528957314050e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.526117685971543070e-01,-1.361702020742380781e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.150000000000000355e+00,-1.477771664171650734e+00,2.572759385783093267e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-1.715172923855395326e-01,-9.851811094477671560e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.567874062985114003e-01,-1.143448615903596977e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.200000000000000178e+00,-1.485525032512449162e+00,2.078830868033447188e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-1.385887245355631459e-01,-9.903500216749661078e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.602333477833106645e-01,-9.239248302370875465e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.250000000000000000e+00,-1.491627970309922446e+00,1.582592752071775855e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-1.055061834714517144e-01,-9.944186468732816309e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.629457645821876799e-01,-7.033745564763448088e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.300000000000000711e+00,-1.496073697149924442e+00,1.084596362531061314e-01,-2.500000000000000000e+00,0.000000000000000000e+00,-7.230642416873742095e-02,-9.973824647666162946e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.649216431777441594e-01,-4.820428277915828064e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.350000000000000533e+00,-1.498857273793328559e+00,5.853949775007297879e-02,-2.500000000000000000e+00,0.000000000000000000e+00,-3.902633183338198586e-02,-9.992381825288856323e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.661587883525904585e-01,-2.601755455558799057e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.400000000000000355e+00,-1.499975607663563304e+00,8.554321383009863555e-03,-2.500000000000000000e+00,0.000000000000000000e+00,-5.702880922006575704e-03,-9.999837384423755360e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.666558256282503203e-01,-3.801920614671050469e-03,0.000000000000000000e+00,0.000000000000000000e+00
7.450000000000000178e+00,-1.499427456282490301e+00,-4.144035890554829960e-02,-2.500000000000000000e+00,0.000000000000000000e+00,2.762690593703219857e-02,-9.996183041883268672e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.664122027922179115e-01,1.841793729135480021e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.500000000000000000e+00,-1.497213428650807199e+00,-9.138899861413159187e-02,-2.500000000000000000e+00,0.000000000000000000e+00,6.092599907608772791e-02,-9.981422857672047622e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.654281905114698414e-01,4.061733271739181861e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.550000000000000711e+00,-1.493335984571444230e+00,-1.412361043927348736e-01,-2.500000000000000000e+00,0.000000000000000000e+00,9.415740292848991111e-02,-9.955573230476294500e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.637048820317529296e-01,6.277160195232660278e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.600000000000000533e+00,-1.487799431916700943e+00,-1.909262956963812263e-01,-2.500000000000000000e+00,0.000000000000000000e+00,1.272841971309208176e-01,-9.918662879444672953e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.612441919629781228e-01,8.485613142061387837e-02,0.000000000000000000e+00,0.000000000000000000e+00
7.650000000000000355e+00,-1.480609921842166443e+00,-2.404043663133716147e-01,-2.500000000000000000e+00,0.000000000000000000e+00,1.602695775422477431e-01,-9.870732812281108881e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.580488541520739254e-01,1.068463850281651528e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.700000000000000178e+00,-1.471775441952733798e+00,-2.896153456998350473e-01,-2.500000000000000000e+00,0.000000000000000000e+00,1.930768971332233463e-01,-9.811836279684891249e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.541224186456594536e-01,1.287179314221489068e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.750000000000000000e+00,-1.461305807428305625e+00,-3.385045600524571041e-01,-2.500000000000000000e+00,0.000000000000000000e+00,2.256697067016380509e-01,-9.742038716188703429e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.494692477459135249e-01,1.504464711344253580e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.800000000000000711e+00,-1.449212650119048096e+00,-3.870176930515258906e-01,-2.500000000000000000e+00,0.000000000000000000e+00,2.580117953676839271e-01,-9.661417667460320269e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.440945111640213883e-01,1.720078635784559329e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.850000000000000533e+00,-1.435509405622310553e+00,-4.351008462068083338e-01,-2.500000000000000000e+00,0.000000000000000000e+00,2.900672308045388892e-01,-9.570062704148736277e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.380041802765824555e-01,1.933781538696925928e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.900000000000000355e+00,-1.420211298355564589e+00,-4.827005987392201658e-01,-2.500000000000000000e+00,0.000000000000000000e+00,3.218003991594801105e-01,-9.468075322370430591e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.312050214913620394e-01,2.145335994396533885e-01,0.000000000000000000e+00,0.000000000000000000e+00
7.950000000000000178e+00,-1.403335324641952209e+00,-5.297640669317491557e-01,-2.500000000000000000e+00,0.000000000000000000e+00,3.531760446211660853e-01,-9.355568830946348058e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.237045887297565372e-01,2.354506964141107328e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.000000000000000000e+00,-1.384900233827230487e+00,-5.762389628837002453e-01,-2.500000000000000000e+00,0.000000000000000000e+00,3.841593085891334969e-01,-9.232668225514869542e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.155112150343245991e-01,2.561062057260889979e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.050000000000000711e+00,-1.364926507449093496e+00,-6.220736526029849722e-01,-2.500000000000000000e+00,0.000000000000000000e+00,4.147157684019899815e-01,-9.099510049660622935e-01,0.000000000000000000e+00,0.000000000000000000e+00,6.066340033107081586e-01,2.764771789346599506e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.099999999999999645e+00,-1.343436336482017657e+00,-6.672172133719085352e-01,-2.500000000000000000e+00,0.000000000000000000e+00,4.448114755812723198e-01,-8.956242243213450305e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.970828162142299833e-01,2.965409837208481947e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.150000000000000355e+00,-1.320453596682901409e+00,-7.116194903227350821e-01,-2.500000000000000000e+00,0.000000000000000000e+00,4.744129935484900362e-01,-8.803023977886008655e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.868682651924005400e-01,3.162753290323266908e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.200000000000001066e+00,-1.296003822064908384e+00,-7.552311521601511313e-01,-2.500000000000000000e+00,0.000000000000000000e+00,5.034874347734340505e-01,-8.640025480432722560e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.760016986955147633e-01,3.356582898489560152e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.250000000000000000e+00,-1.270114176528965411e+00,-7.980037459687441270e-01,-2.500000000000000000e+00,0.000000000000000000e+00,5.320024973124960477e-01,-8.467427843526436071e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.644951895684290344e-01,3.546683315416640503e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.300000000000000711e+00,-1.242813423684443919e+00,-8.398897510445941794e-01,-2.500000000000000000e+00,0.000000000000000000e+00,5.599265006963960456e-01,-8.285422824562959088e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.523615216375306058e-01,3.732843337975974007e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.349999999999999645e+00,-1.214131894892557462e+00,-8.808426316911597276e-01,-2.500000000000000000e+00,0.000000000000000000e+00,5.872284211274397814e-01,-8.094212632617049374e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.396141755078033286e-01,3.914856140849598543e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.400000000000000355e+00,-1.184101455567962979e+00,-9.208168889208273589e-01,-2.500000000000000000e+00,0.000000000000000000e+00,6.138779259472182392e-01,-7.894009703786419863e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.262673135857612872e-01,4.092519506314787892e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.450000000000001066e+00,-1.152755469776029384e+00,-9.597681110046560882e-01,-2.500000000000000000e+00,0.000000000000000000e+00,6.398454073364373551e-01,-7.685036465173529230e-01,0.000000000000000000e+00,0.000000000000000000e+00,5.123357643449019116e-01,4.265636048909582367e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.500000000000000000e+00,-1.120128763165084695e+00,-9.976530228141735623e-01,-2.500000000000000000e+00,0.000000000000000000e+00,6.651020152094490046e-01,-7.467525087767230563e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.978350058511487042e-01,4.434013434729660030e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.550000000000000711e+00,-1.086257584274826771e+00,-1.034429533900409037e+00,-2.500000000000000000e+00,0.000000000000000000e+00,6.896196892669392842e-01,-7.241717228498845138e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.827811485665896574e-01,4.597464595112928931e-01,0.000000000000000000e+00,0.000000000000000000e+00
8.599999999999999645e+00,-1.051179564263911015e+00,-1.070056785256714438e+00,-2.500000000000000000e+00,0.000000000000000000e+00,7.133711901711429215e-01,-7.007863761759406396e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.671909174506270745e-01,4.755807934474285958e-01,0.000000000000000000e+00,0.000000000000000000e+00
